State,District,Crop_Year,Crop,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Fertilizer_Type,Fertilizer_Used_kg_per_ha
Telangana,Adilabad,2017.0,Sugarcane,82.8,30.4,88.2,,
Karnataka,Raichur,2022.0,Cotton,150.1,28.6,80.5,,
Punjab,Patiala,2017.0,Cotton,105.2,52.4,28.3,,
Maharashtra,Aurangabad,2021.0,Sugarcane,53.5,21.0,85.8,,
Andhra Pradesh,Prakasam,2021.0,Soybean,86.5,38.5,33.9,,
Punjab,Amritsar,2017.0,Soybean,128.3,34.0,84.9,,
Maharashtra,Aurangabad,2018.0,Sugarcane,135.4,55.8,53.3,,
Andhra Pradesh,Krishna,2021.0,Cotton,83.3,57.9,57.7,,
Andhra Pradesh,Krishna,2018.0,Rice,78.2,51.4,66.3,,
Karnataka,Mandya,2022.0,Cotton,98.2,45.2,76.4,,
Telangana,Adilabad,2016.0,Wheat,74.5,48.1,83.3,,
Karnataka,Belgaum,2017.0,Cotton,94.2,85.1,43.9,,
Andhra Pradesh,Krishna,2022.0,Groundnut,85.5,89.6,23.7,,
Telangana,Adilabad,2021.0,Sugarcane,170.3,28.2,34.5,,
Karnataka,Belgaum,2017.0,Groundnut,129.6,70.6,73.8,,
Andhra Pradesh,Prakasam,2015.0,Maize,43.0,20.3,60.9,,
Andhra Pradesh,Krishna,2023.0,Maize,121.5,68.0,20.7,,
Maharashtra,Pune,2019.0,Rice,135.0,24.2,75.1,,
Andhra Pradesh,Krishna,2016.0,Maize,150.3,82.8,54.8,,
Telangana,Adilabad,2017.0,Soybean,73.3,40.2,49.5,,
Telangana,Nizamabad,2018.0,Sugarcane,162.1,42.5,77.5,,
Andhra Pradesh,Krishna,2023.0,Maize,120.5,41.8,70.6,,
Maharashtra,Aurangabad,2019.0,Sugarcane,60.3,41.3,37.7,,
Punjab,Patiala,2016.0,Rice,67.0,57.5,50.6,,
Andhra Pradesh,Krishna,2015.0,Groundnut,60.0,48.7,46.6,,
Telangana,Nizamabad,2017.0,Groundnut,56.8,52.4,83.7,,
Telangana,Nizamabad,2017.0,Wheat,109.4,67.7,65.1,,
Telangana,Warangal,2016.0,Cotton,132.7,23.4,75.7,,
Telangana,Adilabad,2015.0,Cotton,65.4,32.3,47.9,,
Tamil Nadu,Coimbatore,2018.0,Pulses,59.6,44.6,49.1,,
Punjab,Patiala,2022.0,Soybean,122.8,32.5,70.4,,
Andhra Pradesh,Prakasam,2021.0,Wheat,41.3,52.2,86.2,,
Tamil Nadu,Thanjavur,2016.0,Maize,66.5,44.3,32.0,,
Andhra Pradesh,Krishna,2016.0,Wheat,71.4,36.3,75.2,,
Maharashtra,Nagpur,2016.0,Soybean,104.9,77.0,64.7,,
Karnataka,Raichur,2017.0,Pulses,60.9,21.2,73.5,,
Tamil Nadu,Thanjavur,2015.0,Groundnut,50.0,62.5,77.0,,
Andhra Pradesh,Krishna,2016.0,Pulses,140.5,85.4,67.4,,
Tamil Nadu,Thanjavur,2021.0,Sugarcane,147.0,43.5,82.7,,
Tamil Nadu,Thanjavur,2016.0,Pulses,84.8,85.2,75.4,,
Andhra Pradesh,Guntur,2022.0,Sugarcane,178.1,38.4,86.0,,
Tamil Nadu,Thanjavur,2015.0,Soybean,121.2,54.9,59.0,,
Telangana,Nizamabad,2017.0,Sugarcane,72.1,39.4,72.2,,
Karnataka,Belgaum,2016.0,Soybean,114.1,34.6,51.6,,
Maharashtra,Nagpur,2018.0,Maize,129.2,75.5,80.6,,
Punjab,Amritsar,2022.0,Pulses,105.8,24.1,36.9,,
Punjab,Patiala,2016.0,Groundnut,145.5,63.6,81.7,,
Karnataka,Raichur,2016.0,Cotton,149.9,67.8,77.6,,
Maharashtra,Aurangabad,2018.0,Groundnut,76.1,49.5,26.9,,
Tamil Nadu,Thanjavur,2022.0,Soybean,119.1,51.5,37.8,,
Telangana,Adilabad,2023.0,Rice,126.9,76.5,82.0,,
Tamil Nadu,Thanjavur,2023.0,Groundnut,78.6,49.4,39.8,,
Punjab,Ludhiana,2021.0,Maize,159.2,77.4,30.6,,
Tamil Nadu,Coimbatore,2018.0,Rice,120.6,61.0,22.0,,
Punjab,Patiala,2022.0,Groundnut,136.9,66.1,38.0,,
Andhra Pradesh,Krishna,2022.0,Groundnut,101.1,20.7,83.2,,
Punjab,Patiala,2022.0,Soybean,116.6,76.7,36.6,,
Punjab,Patiala,2021.0,Pulses,107.5,80.3,54.9,,
Telangana,Nizamabad,2015.0,Groundnut,80.6,63.6,52.4,,
Andhra Pradesh,Krishna,2021.0,Wheat,112.3,39.4,24.1,,
Karnataka,Raichur,2020.0,Sugarcane,100.8,26.8,70.9,,
Tamil Nadu,Madurai,2018.0,Maize,130.7,67.5,43.1,,
Punjab,Patiala,2019.0,Rice,143.9,56.4,42.5,,
Punjab,Patiala,2022.0,Soybean,70.2,32.2,86.8,,
Punjab,Patiala,2022.0,Soybean,106.7,63.0,30.7,,
Punjab,Amritsar,2017.0,Maize,152.3,31.3,64.5,,
Maharashtra,Aurangabad,2019.0,Pulses,84.5,55.0,87.5,,
Punjab,Ludhiana,2021.0,Groundnut,135.5,75.8,76.0,,
Telangana,Adilabad,2017.0,Wheat,156.5,39.1,45.2,,
Karnataka,Belgaum,2016.0,Cotton,156.5,73.3,38.8,,
Tamil Nadu,Coimbatore,2023.0,Maize,126.7,40.8,48.6,,
Andhra Pradesh,Krishna,2018.0,Pulses,132.8,42.2,56.0,,
Telangana,Nizamabad,2023.0,Groundnut,70.7,30.2,59.0,,
Telangana,Adilabad,2016.0,Groundnut,115.9,74.0,88.1,,
Tamil Nadu,Madurai,2022.0,Soybean,132.1,88.8,50.9,,
Karnataka,Mandya,2016.0,Maize,155.5,33.7,39.6,,
Karnataka,Raichur,2018.0,Pulses,109.5,39.7,39.9,,
Andhra Pradesh,Krishna,2023.0,Sugarcane,123.9,77.3,73.1,,
Andhra Pradesh,Guntur,2016.0,Soybean,125.7,49.0,63.6,,
Telangana,Adilabad,2017.0,Soybean,72.1,54.6,84.8,,
Tamil Nadu,Madurai,2017.0,Soybean,167.1,86.4,51.7,,
Tamil Nadu,Thanjavur,2020.0,Pulses,107.6,90.0,22.3,,
Maharashtra,Pune,2015.0,Maize,119.0,42.6,77.0,,
Karnataka,Belgaum,2020.0,Rice,162.4,21.3,27.0,,
Maharashtra,Nagpur,2015.0,Groundnut,121.8,22.2,53.3,,
Punjab,Patiala,2020.0,Sugarcane,170.8,67.9,31.4,,
Tamil Nadu,Coimbatore,2021.0,Groundnut,102.8,54.7,68.7,,
Karnataka,Mandya,2017.0,Maize,100.1,75.0,62.2,,
Maharashtra,Aurangabad,2015.0,Wheat,168.1,46.8,70.7,,
Karnataka,Belgaum,2018.0,Pulses,136.4,48.5,23.0,,
Punjab,Ludhiana,2017.0,Sugarcane,79.5,63.0,34.8,,
Maharashtra,Pune,2023.0,Pulses,123.9,77.5,68.6,,
Punjab,Amritsar,2018.0,Groundnut,45.4,41.6,49.7,,
Maharashtra,Nagpur,2020.0,Sugarcane,148.3,26.7,26.2,,
Telangana,Adilabad,2020.0,Cotton,92.9,29.9,27.5,,
Telangana,Adilabad,2018.0,Groundnut,97.2,33.7,31.3,,
Tamil Nadu,Thanjavur,2021.0,Rice,108.5,40.7,77.6,,
Punjab,Amritsar,2023.0,Wheat,92.3,57.9,54.9,,
Karnataka,Raichur,2015.0,Soybean,113.2,42.5,51.3,,
Karnataka,Mandya,2016.0,Pulses,140.9,62.7,35.6,,
Maharashtra,Nagpur,2018.0,Rice,179.5,75.6,61.8,,
Karnataka,Raichur,2020.0,Wheat,46.8,30.0,21.9,,
Tamil Nadu,Madurai,2021.0,Maize,123.7,59.2,64.4,,
Andhra Pradesh,Prakasam,2016.0,Soybean,112.1,34.1,27.1,,
Telangana,Nizamabad,2022.0,Sugarcane,57.2,44.4,53.7,,
Karnataka,Raichur,2023.0,Maize,101.4,73.4,63.1,,
Karnataka,Raichur,2022.0,Maize,130.2,56.1,29.8,,
Tamil Nadu,Madurai,2018.0,Pulses,93.3,59.5,68.2,,
Maharashtra,Aurangabad,2018.0,Cotton,89.5,30.7,89.8,,
Punjab,Ludhiana,2015.0,Maize,159.3,56.2,53.1,,
Karnataka,Mandya,2022.0,Sugarcane,129.0,66.4,77.1,,
Telangana,Warangal,2019.0,Pulses,126.6,81.8,79.4,,
Maharashtra,Aurangabad,2018.0,Pulses,152.6,30.9,45.3,,
Punjab,Patiala,2018.0,Pulses,176.5,73.1,60.0,,
Karnataka,Mandya,2017.0,Sugarcane,177.6,37.5,82.2,,
Maharashtra,Nagpur,2018.0,Maize,153.8,44.1,40.6,,
Telangana,Nizamabad,2023.0,Sugarcane,130.1,79.7,24.3,,
Karnataka,Belgaum,2017.0,Rice,131.5,31.3,45.5,,
Andhra Pradesh,Krishna,2019.0,Pulses,112.3,35.3,54.6,,
Punjab,Ludhiana,2018.0,Soybean,103.8,48.1,23.3,,
Punjab,Amritsar,2015.0,Sugarcane,96.8,73.7,34.1,,
Tamil Nadu,Thanjavur,2016.0,Soybean,47.9,33.0,30.1,,
Tamil Nadu,Thanjavur,2019.0,Pulses,151.6,40.3,74.3,,
Karnataka,Raichur,2016.0,Sugarcane,104.3,35.0,86.4,,
Tamil Nadu,Madurai,2021.0,Sugarcane,85.7,51.7,67.7,,
Punjab,Patiala,2019.0,Pulses,68.5,49.7,45.5,,
Andhra Pradesh,Krishna,2021.0,Maize,148.9,81.1,79.9,,
Karnataka,Raichur,2021.0,Groundnut,97.5,70.9,61.1,,
Punjab,Ludhiana,2023.0,Rice,59.8,39.8,48.8,,
Telangana,Adilabad,2023.0,Soybean,93.3,46.3,66.5,,
Karnataka,Belgaum,2019.0,Sugarcane,80.1,31.6,33.7,,
Punjab,Patiala,2020.0,Cotton,93.4,68.7,66.1,,
Maharashtra,Pune,2019.0,Rice,141.5,56.8,43.2,,
Andhra Pradesh,Krishna,2020.0,Soybean,97.4,77.3,87.8,,
Telangana,Nizamabad,2015.0,Rice,115.5,85.6,55.1,,
Tamil Nadu,Madurai,2023.0,Groundnut,172.0,26.9,66.1,,
Tamil Nadu,Thanjavur,2023.0,Rice,112.9,35.5,67.6,,
Karnataka,Raichur,2019.0,Rice,172.8,70.1,70.2,,
Karnataka,Raichur,2022.0,Groundnut,128.6,25.7,40.9,,
Punjab,Ludhiana,2018.0,Rice,68.8,25.8,62.0,,
Telangana,Adilabad,2021.0,Wheat,105.6,33.1,57.4,,
Punjab,Amritsar,2022.0,Sugarcane,88.3,42.8,81.9,,
Karnataka,Raichur,2016.0,Sugarcane,173.7,73.1,53.8,,
Karnataka,Belgaum,2016.0,Wheat,155.1,44.2,63.2,,
Maharashtra,Nagpur,2018.0,Soybean,47.4,88.8,57.2,,
Telangana,Nizamabad,2015.0,Groundnut,157.1,48.7,41.5,,
Punjab,Patiala,2017.0,Sugarcane,102.2,36.5,72.4,,
Telangana,Adilabad,2019.0,Groundnut,49.2,20.6,57.4,,
Maharashtra,Pune,2017.0,Groundnut,107.3,74.7,64.8,,
Karnataka,Belgaum,2020.0,Soybean,47.8,65.2,21.6,,
Punjab,Ludhiana,2016.0,Rice,80.4,59.8,71.4,,
Telangana,Nizamabad,2019.0,Groundnut,129.3,42.4,33.0,,
Karnataka,Raichur,2019.0,Rice,40.5,29.6,76.3,,
Punjab,Ludhiana,2023.0,Groundnut,90.9,20.4,54.3,,
Andhra Pradesh,Prakasam,2022.0,Pulses,176.9,34.1,32.2,,
Punjab,Patiala,2022.0,Sugarcane,178.8,36.1,52.1,,
Telangana,Nizamabad,2015.0,Rice,92.1,77.8,74.0,,
Maharashtra,Nagpur,2022.0,Sugarcane,93.6,40.6,26.6,,
Punjab,Ludhiana,2015.0,Sugarcane,125.0,50.4,23.6,,
Andhra Pradesh,Guntur,2022.0,Soybean,105.2,73.2,71.6,,
Andhra Pradesh,Guntur,2015.0,Rice,158.5,57.6,81.3,,
Punjab,Patiala,2019.0,Rice,126.2,31.6,50.8,,
Telangana,Nizamabad,2022.0,Groundnut,51.8,79.3,82.8,,
Punjab,Patiala,2022.0,Groundnut,100.2,56.6,76.8,,
Andhra Pradesh,Guntur,2022.0,Sugarcane,160.1,66.4,53.1,,
Punjab,Amritsar,2018.0,Sugarcane,105.0,81.6,47.4,,
Karnataka,Belgaum,2021.0,Maize,139.4,21.0,55.9,,
Maharashtra,Aurangabad,2017.0,Maize,111.5,34.7,72.4,,
Maharashtra,Aurangabad,2018.0,Pulses,90.3,32.8,53.8,,
Andhra Pradesh,Krishna,2020.0,Soybean,75.0,22.6,28.1,,
Maharashtra,Nagpur,2023.0,Rice,76.8,59.9,74.1,,
Punjab,Amritsar,2016.0,Maize,43.6,28.4,89.3,,
Andhra Pradesh,Prakasam,2022.0,Sugarcane,110.5,86.2,26.0,,
Andhra Pradesh,Krishna,2021.0,Wheat,113.3,43.1,40.3,,
Telangana,Warangal,2023.0,Wheat,173.6,74.5,86.7,,
Maharashtra,Pune,2021.0,Groundnut,61.5,25.1,76.0,,
Punjab,Amritsar,2017.0,Soybean,90.8,62.0,50.3,,
Tamil Nadu,Thanjavur,2021.0,Wheat,72.5,69.3,37.4,,
Andhra Pradesh,Krishna,2018.0,Wheat,68.7,75.7,88.0,,
Karnataka,Raichur,2020.0,Sugarcane,50.1,74.9,58.3,,
Punjab,Ludhiana,2015.0,Sugarcane,161.0,73.9,74.3,,
Maharashtra,Aurangabad,2019.0,Maize,171.7,86.0,59.1,,
Punjab,Amritsar,2016.0,Pulses,113.2,84.2,47.8,,
Andhra Pradesh,Krishna,2023.0,Soybean,89.9,49.9,59.4,,
Telangana,Nizamabad,2016.0,Cotton,158.2,56.0,62.9,,
Telangana,Warangal,2019.0,Cotton,149.8,80.6,88.8,,
Andhra Pradesh,Prakasam,2021.0,Rice,107.2,31.7,58.8,,
Tamil Nadu,Madurai,2016.0,Pulses,99.6,44.1,34.2,,
Telangana,Nizamabad,2018.0,Soybean,74.0,35.4,31.9,,
Karnataka,Mandya,2021.0,Rice,45.1,83.2,85.2,,
Andhra Pradesh,Prakasam,2016.0,Pulses,132.1,44.0,78.4,,
Punjab,Patiala,2022.0,Pulses,105.6,75.1,73.9,,
Karnataka,Raichur,2016.0,Rice,94.6,85.9,41.7,,
Maharashtra,Pune,2022.0,Groundnut,50.0,88.1,24.9,,
Telangana,Adilabad,2015.0,Rice,64.1,65.4,64.2,,
Tamil Nadu,Madurai,2017.0,Cotton,148.6,83.8,42.0,,
Karnataka,Raichur,2018.0,Maize,62.9,69.9,58.2,,
Telangana,Nizamabad,2022.0,Groundnut,171.2,49.2,74.3,,
Punjab,Amritsar,2022.0,Rice,174.3,25.8,55.5,,
Tamil Nadu,Madurai,2017.0,Soybean,145.2,63.5,35.2,,
Tamil Nadu,Madurai,2022.0,Maize,101.7,48.1,40.9,,
Telangana,Adilabad,2022.0,Pulses,169.1,50.1,69.5,,
Telangana,Warangal,2015.0,Rice,172.0,89.7,52.1,,
Punjab,Ludhiana,2022.0,Pulses,83.9,45.3,32.3,,
Tamil Nadu,Madurai,2017.0,Wheat,148.7,27.1,44.6,,
Telangana,Warangal,2022.0,Sugarcane,131.2,40.3,78.1,,
Maharashtra,Pune,2017.0,Sugarcane,40.7,83.0,51.7,,
Karnataka,Belgaum,2021.0,Groundnut,49.4,66.0,46.2,,
Maharashtra,Nagpur,2020.0,Pulses,98.1,60.1,22.1,,
Maharashtra,Nagpur,2019.0,Soybean,114.1,67.1,86.1,,
Maharashtra,Pune,2018.0,Wheat,78.6,74.5,89.0,,
Punjab,Ludhiana,2022.0,Groundnut,177.7,30.4,46.2,,
Karnataka,Mandya,2021.0,Cotton,139.7,83.9,79.9,,
Maharashtra,Aurangabad,2023.0,Wheat,66.1,46.8,65.4,,
Telangana,Warangal,2021.0,Soybean,71.7,49.5,73.4,,
Tamil Nadu,Thanjavur,2020.0,Groundnut,99.3,44.2,20.3,,
Tamil Nadu,Coimbatore,2016.0,Rice,85.5,29.7,82.3,,
Telangana,Warangal,2017.0,Pulses,76.1,55.2,67.8,,
Maharashtra,Aurangabad,2018.0,Pulses,55.9,42.5,70.9,,
Punjab,Ludhiana,2015.0,Soybean,41.1,51.4,52.1,,
Tamil Nadu,Thanjavur,2022.0,Rice,152.2,66.6,35.8,,
Andhra Pradesh,Krishna,2023.0,Maize,63.9,37.2,61.2,,
Punjab,Patiala,2022.0,Maize,123.3,61.6,71.2,,
Andhra Pradesh,Prakasam,2018.0,Soybean,94.5,63.0,78.4,,
Tamil Nadu,Madurai,2016.0,Pulses,139.4,72.2,23.7,,
Maharashtra,Nagpur,2023.0,Maize,148.0,32.0,52.9,,
Telangana,Adilabad,2023.0,Pulses,61.0,49.7,39.0,,
Tamil Nadu,Coimbatore,2023.0,Groundnut,178.2,70.5,26.6,,
Maharashtra,Aurangabad,2016.0,Rice,69.9,24.3,62.4,,
Karnataka,Raichur,2018.0,Pulses,114.9,26.3,60.0,,
Tamil Nadu,Coimbatore,2023.0,Maize,40.5,74.3,25.7,,
Punjab,Amritsar,2021.0,Sugarcane,55.5,48.3,75.2,,
Punjab,Amritsar,2018.0,Groundnut,51.5,81.6,41.4,,
Andhra Pradesh,Krishna,2018.0,Rice,131.9,54.3,74.0,,
Tamil Nadu,Thanjavur,2016.0,Pulses,43.6,62.3,76.7,,
Maharashtra,Pune,2023.0,Groundnut,68.7,48.6,38.7,,
Maharashtra,Pune,2017.0,Maize,160.9,38.6,23.6,,
Telangana,Nizamabad,2023.0,Groundnut,132.9,69.5,84.1,,
Telangana,Nizamabad,2017.0,Wheat,60.4,44.2,36.9,,
Andhra Pradesh,Prakasam,2022.0,Groundnut,83.8,89.7,48.8,,
Andhra Pradesh,Krishna,2020.0,Groundnut,126.3,36.1,37.3,,
Punjab,Patiala,2015.0,Rice,109.1,34.6,49.9,,
Maharashtra,Aurangabad,2017.0,Soybean,152.2,86.1,26.5,,
Maharashtra,Pune,2022.0,Cotton,53.7,67.8,72.9,,
Maharashtra,Nagpur,2018.0,Soybean,58.7,29.7,77.0,,
Punjab,Amritsar,2021.0,Pulses,65.2,53.6,54.9,,
Tamil Nadu,Madurai,2018.0,Cotton,80.4,39.5,54.0,,
Maharashtra,Nagpur,2018.0,Rice,94.9,54.3,49.8,,
Telangana,Warangal,2022.0,Maize,127.9,47.4,77.7,,
Punjab,Ludhiana,2018.0,Sugarcane,70.8,69.7,28.9,,
Tamil Nadu,Madurai,2020.0,Pulses,41.7,58.7,32.7,,
Punjab,Ludhiana,2018.0,Rice,92.4,70.7,45.6,,
Andhra Pradesh,Guntur,2018.0,Rice,177.0,89.5,29.2,,
Tamil Nadu,Thanjavur,2020.0,Soybean,132.3,65.2,79.1,,
Telangana,Nizamabad,2015.0,Wheat,63.8,50.6,85.7,,
Karnataka,Belgaum,2022.0,Cotton,90.0,54.0,68.4,,
Telangana,Nizamabad,2015.0,Cotton,110.0,77.0,77.9,,
Telangana,Nizamabad,2023.0,Pulses,145.8,68.2,31.9,,
Karnataka,Mandya,2017.0,Wheat,126.1,49.8,83.2,,
Telangana,Nizamabad,2019.0,Wheat,158.8,54.7,64.7,,
Telangana,Nizamabad,2018.0,Rice,61.4,85.2,50.4,,
Telangana,Adilabad,2018.0,Cotton,97.4,74.3,47.5,,
Andhra Pradesh,Krishna,2023.0,Soybean,162.2,90.0,76.8,,
Punjab,Ludhiana,2022.0,Pulses,119.8,64.4,63.2,,
Andhra Pradesh,Prakasam,2016.0,Groundnut,179.9,67.3,22.5,,
Karnataka,Belgaum,2018.0,Sugarcane,134.8,53.4,23.3,,
Maharashtra,Nagpur,2016.0,Maize,86.1,86.1,89.6,,
Telangana,Warangal,2019.0,Soybean,99.7,65.0,23.6,,
Punjab,Ludhiana,2022.0,Rice,57.9,76.3,83.2,,
Telangana,Warangal,2020.0,Maize,81.6,34.5,58.3,,
Maharashtra,Nagpur,2015.0,Pulses,62.2,79.6,81.4,,
Tamil Nadu,Coimbatore,2018.0,Cotton,124.4,83.6,31.4,,
Tamil Nadu,Madurai,2019.0,Wheat,92.3,28.9,59.5,,
Punjab,Patiala,2015.0,Soybean,125.8,85.5,73.2,,
Andhra Pradesh,Prakasam,2016.0,Soybean,122.4,36.0,53.7,,
Tamil Nadu,Coimbatore,2018.0,Soybean,100.6,68.3,72.3,,
Andhra Pradesh,Krishna,2016.0,Pulses,163.0,33.2,81.5,,
Andhra Pradesh,Krishna,2017.0,Rice,97.2,20.9,87.0,,
Maharashtra,Pune,2019.0,Wheat,61.5,32.4,33.8,,
Andhra Pradesh,Guntur,2019.0,Groundnut,145.0,50.7,82.2,,
Punjab,Patiala,2020.0,Soybean,165.8,58.5,30.6,,
Andhra Pradesh,Guntur,2018.0,Rice,86.5,64.3,41.3,,
Andhra Pradesh,Krishna,2021.0,Sugarcane,100.4,60.1,74.8,,
Karnataka,Mandya,2023.0,Rice,133.0,63.9,43.5,,
Maharashtra,Pune,2021.0,Wheat,75.3,82.3,42.5,,
Tamil Nadu,Coimbatore,2020.0,Cotton,128.2,61.3,81.8,,
Telangana,Nizamabad,2015.0,Groundnut,80.6,57.8,83.2,,
Andhra Pradesh,Prakasam,2018.0,Groundnut,137.4,28.4,75.3,,
Telangana,Warangal,2021.0,Wheat,179.2,46.5,27.6,,
Telangana,Warangal,2021.0,Groundnut,157.1,35.5,29.7,,
Tamil Nadu,Coimbatore,2023.0,Sugarcane,47.5,64.0,72.9,,
Telangana,Adilabad,2015.0,Cotton,74.1,36.3,30.7,,
Telangana,Adilabad,2020.0,Sugarcane,141.1,47.1,80.7,,
Karnataka,Mandya,2020.0,Pulses,126.6,73.0,72.4,,
Karnataka,Raichur,2018.0,Soybean,54.7,81.6,58.9,,
Punjab,Amritsar,2019.0,Soybean,67.8,38.0,70.4,,
Andhra Pradesh,Krishna,2021.0,Groundnut,126.5,63.2,45.1,,
Andhra Pradesh,Guntur,2016.0,Wheat,68.4,82.6,46.2,,
Tamil Nadu,Madurai,2022.0,Cotton,175.7,88.2,44.8,,
Andhra Pradesh,Guntur,2015.0,Sugarcane,77.1,45.6,51.5,,
Telangana,Adilabad,2016.0,Soybean,116.6,60.1,31.0,,
Maharashtra,Nagpur,2017.0,Soybean,149.6,83.3,29.8,,
Karnataka,Belgaum,2023.0,Rice,83.5,26.1,81.5,,
Andhra Pradesh,Guntur,2022.0,Soybean,138.6,31.0,27.9,,
Andhra Pradesh,Krishna,2015.0,Soybean,163.6,28.1,72.6,,
Andhra Pradesh,Guntur,2018.0,Soybean,64.7,29.3,56.8,,
Punjab,Patiala,2021.0,Maize,110.2,20.0,82.6,,
Karnataka,Mandya,2021.0,Pulses,57.8,24.5,89.2,,
Maharashtra,Pune,2017.0,Pulses,51.2,23.3,66.8,,
Karnataka,Raichur,2018.0,Pulses,121.5,24.4,63.4,,
Punjab,Patiala,2020.0,Pulses,110.8,45.9,50.9,,
Punjab,Amritsar,2017.0,Cotton,153.2,76.9,61.5,,
Karnataka,Belgaum,2021.0,Wheat,53.9,74.5,61.1,,
Andhra Pradesh,Guntur,2023.0,Maize,134.3,61.7,31.7,,
Maharashtra,Pune,2018.0,Cotton,122.8,48.3,38.1,,
Tamil Nadu,Coimbatore,2015.0,Maize,74.1,52.3,84.2,,
Tamil Nadu,Madurai,2019.0,Soybean,54.7,37.6,34.4,,
Punjab,Patiala,2020.0,Maize,166.2,85.0,89.1,,
Andhra Pradesh,Guntur,2016.0,Cotton,136.9,28.5,22.8,,
Punjab,Amritsar,2018.0,Cotton,104.3,22.0,36.8,,
Punjab,Amritsar,2015.0,Maize,149.2,73.8,36.4,,
Tamil Nadu,Thanjavur,2022.0,Maize,147.7,42.4,79.5,,
Tamil Nadu,Coimbatore,2016.0,Sugarcane,42.0,47.4,88.6,,
Tamil Nadu,Madurai,2018.0,Maize,128.0,59.3,50.6,,
Karnataka,Raichur,2021.0,Groundnut,97.5,43.9,56.0,,
Tamil Nadu,Thanjavur,2020.0,Maize,130.9,38.3,69.1,,
Punjab,Patiala,2018.0,Wheat,47.8,36.0,31.8,,
Karnataka,Raichur,2020.0,Cotton,52.8,80.1,59.7,,
Punjab,Amritsar,2020.0,Cotton,122.1,80.7,35.2,,
Punjab,Amritsar,2015.0,Soybean,152.9,53.1,85.2,,
Maharashtra,Pune,2018.0,Sugarcane,128.8,40.7,83.9,,
Tamil Nadu,Coimbatore,2020.0,Cotton,83.2,77.2,80.2,,
Telangana,Adilabad,2020.0,Cotton,54.5,79.3,89.7,,
Telangana,Nizamabad,2021.0,Maize,120.2,68.4,76.6,,
Andhra Pradesh,Prakasam,2016.0,Cotton,115.3,54.5,34.3,,
Tamil Nadu,Coimbatore,2015.0,Wheat,156.1,55.7,63.1,,
Karnataka,Mandya,2022.0,Sugarcane,46.1,28.4,24.4,,
Andhra Pradesh,Prakasam,2018.0,Rice,70.4,84.0,46.9,,
Andhra Pradesh,Krishna,2021.0,Rice,167.2,36.5,31.1,,
Maharashtra,Pune,2015.0,Sugarcane,116.1,63.5,62.6,,
Punjab,Ludhiana,2018.0,Rice,72.6,53.8,83.2,,
Maharashtra,Pune,2022.0,Maize,41.1,50.9,20.4,,
Telangana,Nizamabad,2020.0,Maize,117.5,61.3,26.8,,
Karnataka,Belgaum,2020.0,Rice,100.8,35.2,45.0,,
Maharashtra,Nagpur,2023.0,Sugarcane,84.3,83.9,75.4,,
Maharashtra,Nagpur,2018.0,Wheat,147.7,79.5,78.4,,
Telangana,Adilabad,2015.0,Maize,92.7,33.7,69.8,,
Karnataka,Raichur,2016.0,Soybean,129.8,84.9,25.5,,
Maharashtra,Aurangabad,2023.0,Soybean,149.6,24.4,89.9,,
Punjab,Patiala,2023.0,Sugarcane,110.4,62.7,49.7,,
Maharashtra,Aurangabad,2020.0,Sugarcane,129.1,41.9,53.2,,
Karnataka,Mandya,2022.0,Soybean,135.5,38.0,89.8,,
Punjab,Patiala,2015.0,Wheat,50.4,62.3,63.1,,
Karnataka,Mandya,2016.0,Groundnut,64.7,58.8,49.3,,
Punjab,Patiala,2023.0,Rice,141.8,32.9,66.2,,
Telangana,Warangal,2018.0,Sugarcane,129.7,88.4,68.2,,
Maharashtra,Nagpur,2016.0,Maize,141.9,36.6,47.6,,
Telangana,Adilabad,2023.0,Cotton,165.3,64.4,41.6,,
Karnataka,Belgaum,2020.0,Groundnut,139.7,41.7,53.1,,
Karnataka,Belgaum,2019.0,Maize,64.9,82.2,27.2,,
Tamil Nadu,Madurai,2016.0,Soybean,176.4,21.6,68.5,,
Karnataka,Raichur,2018.0,Sugarcane,122.6,29.8,28.7,,
Maharashtra,Nagpur,2018.0,Maize,115.3,33.2,55.0,,
Tamil Nadu,Coimbatore,2021.0,Maize,133.4,57.3,24.1,,
Andhra Pradesh,Krishna,2019.0,Soybean,131.7,39.6,29.6,,
Telangana,Adilabad,2020.0,Sugarcane,127.5,52.7,68.9,,
Tamil Nadu,Madurai,2021.0,Soybean,179.9,82.5,28.1,,
Tamil Nadu,Thanjavur,2015.0,Soybean,146.5,35.0,83.0,,
Andhra Pradesh,Krishna,2023.0,Rice,54.6,83.4,70.8,,
Andhra Pradesh,Prakasam,2016.0,Cotton,113.9,35.8,20.9,,
Punjab,Ludhiana,2017.0,Sugarcane,179.6,63.8,72.6,,
Telangana,Nizamabad,2022.0,Maize,152.5,39.1,29.5,,
Punjab,Ludhiana,2016.0,Wheat,108.9,72.4,22.2,,
Tamil Nadu,Thanjavur,2017.0,Cotton,166.1,64.4,48.7,,
Punjab,Ludhiana,2021.0,Groundnut,179.1,27.0,49.6,,
Andhra Pradesh,Prakasam,2023.0,Maize,159.0,38.5,44.0,,
Tamil Nadu,Madurai,2015.0,Sugarcane,126.8,71.2,35.2,,
